Age,Gender,Item Purchased,Category,Purchase Amount (USD),Country,Location,Size,Year,Review Rating,Promo Code Used,Previous Purchases,Payment Method,Discount value
56,Female,Hat,Accessories,31,USA,California,XL,2023,3.1,No,nothing,Debit Card,
59,Female,T-shirt,Clothing,84,USA,Missouri,L,2023,3.7,Yes,45,Bank Transfer,50
23,Female,Pants,Clothing,74,USA,Washington,M,2023,4,Yes,nothing,Bank Transfer,20
58,F,Shorts,Clothing,62,USA,New York,M,2023,4.6,No,nothing,Debit Card,
39,Male,Jewelry,Accessories,77,USA,Indiana,S,2023,3.8,No,11,Credit Card,
28,Female,Backpack,Accessories,73,USA,Oregon,L,2023,3.5,No,nothing,Cash,
40,Female,Shoes,Footwear,50,USA,Texas,M,2023,4.6,No,nothing,Cash,
52,Female,Coat,Outerwear,40,USA,Florida,M,2023,2.8,No,nothing,Cash,
37,Male,Sweater,Clothing,97,USA,Rhode Island,M,2023,3.7,No,nothing,Bank Transfer,0
70,Female,Gloves,Accessories,63,USA,Texas,M,2023,3.3,No,50,Credit,0
30,Female,Handbag,Accessories,65,USA,Vermont,M,2023,2.9,No,nothing,Debit,0
38,Male,Socks,Clothing,91,USA,Maryland,M,2023,3.2,No,nothing,Cash,
66,Female,Hoodie,Clothing,60,USA,Alaska,S,2023,4.3,No,16,Bank Transfer,
29,Female,Pants,Clothing,69,USA,Idaho,M,2023,2.7,No,nothing,Bank Transfer,0
46,Female,Coat,Outerwear,52,USA,West Virginia,S,2023,4.2,No,12,Debit Card,0
56,Male,Boots,Footwear,49,USA,Nevada,M,2023,4.8,No,26,Credit Card,0
23,Male,Sneakers,Footwear,85,USA,Oregon,M,2023,4.8,No,nothing,Debit Card,0
37,Male,Sweater,Clothing,86,USA,Tennessee,L,2023,3.4,Yes,nothing,Credit Card,10
0,,Handbag,Accessories,51,USA,Alabama,S,2023,2.6,No,nothing,Cash,0
36,Female,Belt,Accessories,56,USA,Indiana,L,2023,5,Yes,5,Bank Transfer,20
40,Male,Belt,Accessories,72,USA,Idaho,M,2023,4.4,No,5,Debit Card,
26,F,Hoodie,Clothing,27,USA,Rhode Island,XL,2023,2.9,No,nothing,Bank Transfer,
57,Female,Sunglasses,Accessories,43,USA,Arizona,XL,2023,3.4,No,11,Bank Transfer,0
68,Female,Sneakers,Footwear,56,USA,Florida,M,2023,3.4,No,nothing,Bank Transfer,
56,Female,T-shirt,Clothing,37,USA,New York,S,2023,4.9,No,nothing,Cash,0
40,,Dress,Clothing,21,USA,Nebraska,M,2023,3.6,No,nothing,Debit Card,
0,F,Hoodie,Clothing,91,USA,Mississippi,L,2023,3,No,15,Debit Card,
44,Female,Sweater,Clothing,95,USA,Vermont,M,2023,3.9,No,nothing,Bank Transfer,0
19,Female,Belt,Accessories,54,USA,Nebraska,XL,2023,3.2,Yes,nothing,Credit Card,10
21,Male,Socks,Clothing,36,USA,South Carolina,XL,2023,3.2,No,nothing,Cash,0
31,Female,Sunglasses,Accessories,71,USA,Delaware,M,2023,4.3,No,1,Cash,
30,Female,Coat,Outerwear,31,USA,Vermont,L,2023,2.8,No,nothing,Bank Transfer,0
65,Female,Hat,Accessories,89,USA,Indiana,XL,2023,4.5,No,nothing,Credit Card,0
39,Male,Pants,Clothing,83,USA,Oregon,M,2023,4.1,No,nothing,Cash,0
64,Male,Backpack,Accessories,42,USA,Maryland,M,2023,3.6,No,nothing,Bank Transfer,
59,Male,Shorts,Clothing,91,USA,Florida,M,2023,3,No,nothing,Credit,0
49,Female,Jacket,Outerwear,61,USA,Indiana,M,2023,4,Yes,34,Bank Transfer,10
24,Female,Backpack,Accessories,66,USA,Texas,S,2023,3.5,Yes,nothing,Cash,10
19,Female,Scarf,Accessories,22,USA,Nebraska,XL,2023,2.5,Yes,nothing,Debit Card,10
0,Female,Hoodie,Clothing,68,USA,North Carolina,S,2023,4.3,No,26,Bank Transfer,0
56,Female,Skirt,Clothing,43,USA,Alabama,L,2023,2.8,Yes,nothing,Bank Transfer,20
49,Female,Dress,Clothing,32,USA,Alabama,M,2023,3.7,No,nothing,Debit Card,
41,Female,Coat,Outerwear,46,USA,Colorado,M,2023,4.3,No,29,Cash,
36,Female,Blouse,Clothing,90,USA,Wisconsin,L,2023,4,Yes,nothing,Credit,50
68,Male,Hat,Accessories,75,USA,Delaware,L,2023,4.7,Yes,nothing,Cash,10
28,Female,Handbag,Accessories,69,USA,Indiana,M,2023,4.5,No,nothing,Bank Transfer,
45,Female,Belt,Accessories,40,USA,Iowa,M,2023,3.1,No,10,Credit Card,
60,Male,Belt,Accessories,63,USA,Iowa,S,2023,3.8,Yes,nothing,Cash,20
21,Male,Shirt,Clothing,36,USA,Wisconsin,L,2023,4.9,No,nothing,Cash,
32,Female,Shoes,Footwear,75,USA,Iowa,M,2023,3.2,No,nothing,Debit Card,
0,F,Scarf,Accessories,67,USA,Montana,L,2023,2.9,Yes,nothing,Bank Transfer,10
40,Female,Pants,Clothing,64,USA,Mississippi,M,2023,2.8,Yes,nothing,Credit Card,50
64,Male,Blouse,Clothing,61,USA,Michigan,M,2023,4,No,44,Cash,
18,Female,Gloves,Accessories,40,USA,Virginia,L,2023,2.6,No,nothing,Cash,0
22,Male,Handbag,Accessories,97,USA,New York,M,2023,2.7,No,nothing,Bank Transfer,
42,Female,Sneakers,Footwear,31,USA,Maine,L,2023,4.1,No,8,Credit Card,0
57,Female,Sandals,Footwear,65,USA,New Jersey,L,2023,5,Yes,nothing,Cash,10
33,Female,Sunglasses,Accessories,54,USA,Maryland,L,2023,3,No,nothing,Debit Card,0
0,Female,Jacket,Outerwear,49,USA,Kentucky,XL,2023,3.6,No,nothing,Debit Card,
21,Male,T-shirt,Clothing,64,USA,Minnesota,L,2023,2.8,No,nothing,Debit Card,0
0,Male,Sneakers,Footwear,35,USA,Massachusetts,S,2023,4.6,Yes,nothing,Cash,10
30,Male,Shoes,Footwear,86,USA,Illinois,L,2023,2.9,No,nothing,Debit Card,0
0,Female,Jacket,Outerwear,55,USA,Michigan,L,2023,4.8,Yes,nothing,Bank Transfer,10
36,Female,Scarf,Accessories,58,USA,Wisconsin,M,2023,3.3,No,nothing,Debit Card,
46,Male,Sneakers,Footwear,96,USA,Alaska,M,2023,4.6,No,nothing,Bank Transfer,0
41,Female,Jewelry,Accessories,64,USA,Mississippi,M,2023,2.6,Yes,1,Bank Transfer,10
68,Female,Jacket,Outerwear,56,USA,Oregon,M,2023,4,No,nothing,Debit Card,0
21,Female,Blouse,Clothing,85,USA,Maryland,M,2023,3.8,No,nothing,Credit Card,0
62,,Dress,Clothing,23,USA,Arkansas,M,2023,3.9,No,nothing,Cash,
59,Male,Scarf,Accessories,72,USA,Illinois,L,2023,2.6,No,nothing,Debit Card,
25,Female,Hat,Accessories,38,USA,Arkansas,M,2023,4.3,No,nothing,Debit Card,
53,Female,Blouse,Clothing,29,USA,Mississippi,S,2023,3.6,No,38,Credit Card,0
31,Male,Gloves,Accessories,46,USA,Arkansas,M,2023,4.2,No,nothing,Debit Card,0
46,Female,Gloves,Accessories,58,USA,Idaho,L,2023,3.9,No,14,Cash,
0,M,Coat,Outerwear,43,USA,Iowa,L,2023,4.7,No,nothing,Cash,0
47,Female,Scarf,Accessories,32,USA,West Virginia,L,2023,2.8,No,nothing,Debit,0
37,Female,Pants,Clothing,30,USA,Wisconsin,XL,2023,3,Yes,49,Debit Card,20
55,Female,Sunglasses,Accessories,67,USA,Massachusetts,S,2023,4.7,No,33,Cash,
30,Female,Dress,Clothing,45,USA,Texas,M,2023,2.5,No,nothing,Credit Card,0
19,Female,Hat,Accessories,81,USA,Nebraska,M,2023,3.1,No,nothing,Debit Card,0
36,Female,Backpack,Accessories,23,USA,Nevada,M,2023,3.6,Yes,nothing,Credit Card,10
23,Female,Sandals,Footwear,59,USA,Indiana,M,2023,3.5,No,nothing,Credit,
62,Female,Sunglasses,Accessories,21,USA,North Dakota,L,2023,3.1,Yes,nothing,Cash,10
26,Female,Backpack,Accessories,20,USA,Georgia,M,2023,3.6,No,nothing,Credit Card,0
36,Female,Jewelry,Accessories,28,USA,New Mexico,M,2023,3.5,Yes,nothing,Debit Card,10
33,Male,Socks,Clothing,100,USA,New Hampshire,M,2023,2.7,No,nothing,Credit Card,
32,Female,Shirt,Clothing,46,USA,Washington,L,2023,3.6,No,nothing,Debit Card,0
56,Female,Handbag,Accessories,61,USA,Nevada,XL,2023,4.5,Yes,nothing,Credit Card,10
58,Female,Blouse,Clothing,58,USA,Maine,M,2023,4.1,Yes,38,Debit Card,10
34,Female,Backpack,Accessories,50,USA,Idaho,M,2023,4.2,No,nothing,Cash,0
0,Male,Hat,Accessories,93,USA,Tennessee,M,2023,4,No,nothing,Debit Card,0
48,,Skirt,Clothing,24,USA,Louisiana,L,2023,2.8,No,nothing,Debit Card,
25,Male,Shorts,Clothing,100,USA,Michigan,M,2023,2.6,No,nothing,Debit Card,0
51,Female,Blouse,Clothing,79,USA,New Hampshire,S,2023,2.7,No,nothing,Bank Transfer,0
29,Female,Socks,Clothing,51,USA,Minnesota,M,2023,4.5,No,nothing,Credit Card,0
54,Male,Belt,Accessories,90,USA,Illinois,M,2023,3.7,No,nothing,Credit Card,0
48,Male,Boots,Footwear,56,USA,Idaho,L,2023,3.4,No,nothing,Cash,
62,Male,Shorts,Clothing,25,USA,Montana,S,2023,4.6,No,nothing,Debit Card,0
18,Male,Shirt,Clothing,75,USA,Alabama,M,2023,4.1,Yes,nothing,Debit Card,20
43,Male,Handbag,Accessories,75,USA,Montana,M,2023,2.6,Yes,4,Debit Card,20
22,Female,Jeans,Clothing,53,USA,California,XL,2023,4.6,No,nothing,Credit,
68,Female,Dress,Clothing,100,USA,Pennsylvania,S,2023,3,No,nothing,Bank Transfer,0
44,Female,Dress,Clothing,27,USA,Texas,L,2023,3.4,Yes,nothing,Cash,10
51,,Sandals,Footwear,60,USA,Michigan,S,2023,3.5,No,nothing,Debit Card,
66,Male,Jacket,Outerwear,23,USA,Connecticut,S,2023,3.5,No,nothing,Bank Transfer,
59,Female,Coat,Outerwear,40,USA,Wyoming,S,2023,3.7,No,39,Credit Card,
60,Male,Pants,Clothing,38,USA,Michigan,M,2023,4.8,No,35,Cash,0
31,Female,Backpack,Accessories,90,USA,South Dakota,S,2023,4.9,No,nothing,Credit Card,0
20,Male,Blouse,Clothing,97,USA,North Dakota,S,2023,4.9,Yes,nothing,Cash,10
24,Female,Skirt,Clothing,38,USA,Maryland,L,2023,4.7,No,6,Credit Card,
0,Female,Sandals,Footwear,30,USA,Michigan,S,2023,4.9,Yes,3,Credit Card,10
39,F,Pants,Clothing,88,USA,South Dakota,M,2023,2.9,No,nothing,Debit Card,
34,Female,Hat,Accessories,33,USA,Florida,L,2023,4.4,No,nothing,Debit Card,0
70,Male,Hoodie,Clothing,60,USA,Minnesota,L,2023,3.2,No,nothing,Debit Card,0
59,Female,Sweater,Clothing,64,USA,New York,L,2023,4.6,No,21,Debit Card,
45,Female,Scarf,Accessories,95,USA,Oregon,XL,2023,4,Yes,nothing,Cash,20
35,Male,Sneakers,Footwear,83,USA,Minnesota,M,2023,3.7,Yes,nothing,Credit,20
69,Female,Boots,Footwear,97,USA,Montana,XL,2023,4.2,No,nothing,Cash,
58,Female,Coat,Outerwear,38,USA,Washington,M,2023,2.9,No,24,Debit Card,
25,Male,Boots,Footwear,48,USA,New Mexico,M,2023,4.8,Yes,nothing,Cash,50
27,Male,Sandals,Footwear,76,USA,Arizona,M,2023,4.4,No,nothing,Debit Card,
34,Male,Pants,Clothing,25,USA,Nebraska,S,2023,3.4,No,nothing,Debit Card,0
53,Female,Hoodie,Clothing,92,USA,Idaho,S,2023,2.8,No,nothing,Credit Card,
58,,Sandals,Footwear,47,USA,Idaho,L,2023,4.2,No,nothing,Cash,0
32,F,Sweater,Clothing,36,USA,Vermont,L,2023,3.8,Yes,nothing,Cash,10
64,F,Belt,Accessories,51,USA,Arkansas,M,2023,3.1,No,24,Credit Card,
63,Female,Jeans,Clothing,35,USA,Wyoming,XL,2023,3.2,No,6,Credit Card,0
23,Female,Hoodie,Clothing,57,USA,New Mexico,S,2023,3,No,25,Credit,0
64,Female,Boots,Footwear,95,USA,West Virginia,M,2023,3.6,No,11,Credit Card,0
18,Male,Socks,Clothing,41,USA,New York,L,2023,2.5,No,nothing,Cash,
25,Female,Dress,Clothing,44,USA,Illinois,S,2023,3.4,No,nothing,Cash,0
54,Male,Jacket,Outerwear,34,USA,Utah,M,2023,2.5,No,nothing,Credit,
60,Female,Jacket,Outerwear,25,USA,Colorado,L,2023,4.7,No,nothing,Bank Transfer,0
36,Male,Boots,Footwear,93,USA,Virginia,S,2023,3.2,Yes,nothing,Bank Transfer,20
66,Male,Sneakers,Footwear,50,USA,Georgia,L,2023,2.9,No,nothing,Credit Card,0
60,Female,Pants,Clothing,79,USA,Alabama,L,2023,4.9,Yes,nothing,Credit,10
59,Female,Coat,Outerwear,100,USA,Montana,S,2023,2.7,Yes,nothing,Cash,10
58,Male,Shirt,Clothing,57,USA,Pennsylvania,S,2023,4.7,Yes,nothing,Debit Card,10
0,Female,Sweater,Clothing,28,USA,Missouri,M,2023,2.9,No,nothing,Debit Card,
20,Male,Shoes,Footwear,35,USA,Maine,L,2023,4.8,No,nothing,Debit Card,0
70,Female,Boots,Footwear,85,USA,Pennsylvania,L,2023,4.6,No,nothing,Debit Card,
54,Female,Sunglasses,Accessories,95,USA,Oregon,S,2023,5,No,42,Debit Card,
38,Female,Sneakers,Footwear,90,USA,Utah,S,2023,4.8,No,nothing,Debit Card,
0,Male,Jewelry,Accessories,49,USA,Oklahoma,M,2023,4.9,No,nothing,Bank Transfer,0
33,Male,Belt,Accessories,92,USA,Montana,M,2023,4.6,No,nothing,Bank Transfer,
46,F,Gloves,Accessories,72,USA,Nebraska,XL,2023,3.9,No,nothing,Cash,
58,Female,Shorts,Clothing,71,USA,Alabama,M,2023,4.5,No,3,Debit,0
30,Female,Jewelry,Accessories,27,USA,Ohio,XL,2023,4.7,Yes,16,Debit Card,10
42,Male,Gloves,Accessories,39,USA,Arkansas,S,2023,3.9,No,nothing,Cash,0
28,,Jewelry,Accessories,98,USA,Mississippi,M,2023,4.4,No,31,Credit,
43,Male,Sandals,Footwear,27,USA,California,M,2023,3.9,Yes,15,Cash,10
31,Female,Jewelry,Accessories,71,USA,Alaska,S,2023,2.8,Yes,48,Debit Card,50
39,Female,Hat,Accessories,24,USA,Indiana,L,2023,3.5,No,nothing,Cash,
69,Female,Shorts,Clothing,63,USA,Wisconsin,M,2023,4.3,No,nothing,Credit Card,
31,Female,Sweater,Clothing,72,USA,New Jersey,S,2023,3.9,No,nothing,Credit Card,
44,M,Blouse,Clothing,61,USA,Rhode Island,M,2023,4,No,nothing,Cash,0
39,Female,Hat,Accessories,56,USA,Wyoming,M,2023,4.1,No,nothing,Credit Card,
24,Male,Belt,Accessories,32,USA,Oregon,XL,2023,4.3,No,nothing,Debit,0
28,Female,Gloves,Accessories,23,USA,Washington,M,2023,4.2,No,13,Debit Card,
48,Female,Coat,Outerwear,100,USA,Washington,L,2023,4,No,2,Bank Transfer,
39,Male,Jewelry,Accessories,74,USA,New Hampshire,M,2023,3.6,No,nothing,Cash,
64,Female,Skirt,Clothing,33,USA,Maryland,S,2023,3.3,No,31,Credit,0
28,,Gloves,Accessories,67,USA,Wisconsin,S,2023,4.1,No,nothing,Bank Transfer,
39,Male,Jewelry,Accessories,61,USA,Massachusetts,S,2023,4.7,No,nothing,Debit Card,
49,Female,Shorts,Clothing,46,USA,Nebraska,M,2023,4.4,No,22,Debit Card,
22,Female,Gloves,Accessories,56,USA,Nebraska,L,2023,3.4,No,3,Cash,
25,Female,Sneakers,Footwear,73,USA,Idaho,S,2023,5,Yes,23,Debit Card,10
40,Female,Skirt,Clothing,44,USA,Arizona,L,2023,4.6,No,nothing,Cash,
23,Male,Hat,Accessories,44,USA,Hawaii,L,2023,4,No,nothing,Credit Card,0
0,Female,Jewelry,Accessories,26,USA,Missouri,XL,2023,4.1,Yes,nothing,Debit Card,50
66,Female,Sneakers,Footwear,52,USA,Louisiana,L,2023,4.9,No,nothing,Debit Card,0
27,Female,Shirt,Clothing,54,USA,Arkansas,S,2023,2.7,Yes,nothing,Bank Transfer,20
62,Male,Jacket,Outerwear,38,USA,North Carolina,M,2023,4.5,Yes,nothing,Debit Card,50
70,Male,Belt,Accessories,44,USA,North Dakota,S,2023,2.7,No,nothing,Credit Card,
43,Male,T-shirt,Clothing,76,USA,Montana,M,2023,3,No,nothing,Bank Transfer,0
45,Female,Jewelry,Accessories,23,USA,Rhode Island,M,2023,4.5,No,nothing,Credit,
63,Male,T-shirt,Clothing,98,USA,Idaho,M,2023,5,No,nothing,Debit Card,0
69,Male,Jacket,Outerwear,33,USA,Michigan,S,2023,3.8,Yes,nothing,Debit Card,10
59,Female,Sweater,Clothing,32,USA,Illinois,M,2023,3.1,No,46,Debit Card,0
19,Female,Boots,Footwear,85,USA,Georgia,S,2023,3.4,Yes,nothing,Credit Card,50
63,Female,Jeans,Clothing,69,USA,Alabama,L,2023,4.8,Yes,nothing,Debit Card,10
37,Female,Jeans,Clothing,55,USA,Alaska,XL,2023,2.7,Yes,nothing,Debit Card,10
37,Female,Pants,Clothing,66,USA,Massachusetts,M,2023,3.2,No,nothing,Cash,0
0,Female,Jacket,Outerwear,30,USA,Michigan,M,2023,3.9,No,nothing,Cash,0
60,,Jacket,Outerwear,80,USA,Alaska,M,2023,4.2,No,nothing,Bank Transfer,0
46,Female,Belt,Accessories,20,USA,North Dakota,M,2023,3,No,39,Cash,
35,Female,Shirt,Clothing,30,USA,South Carolina,L,2023,3,Yes,nothing,Credit,10
66,Female,Dress,Clothing,86,USA,Pennsylvania,S,2023,3.7,No,nothing,Debit Card,0
35,Male,Blouse,Clothing,84,USA,Colorado,L,2023,4.4,No,nothing,Cash,0
20,Male,Dress,Clothing,54,USA,New Hampshire,XL,2023,4.6,No,nothing,Debit Card,0
55,Female,Blouse,Clothing,30,USA,Maryland,XL,2023,3,No,nothing,Debit Card,
34,Female,Dress,Clothing,91,USA,Georgia,M,2023,3.6,No,nothing,Credit Card,
60,Male,Sneakers,Footwear,23,USA,Wisconsin,L,2023,3.9,No,nothing,Cash,
22,Male,Socks,Clothing,35,USA,Texas,M,2023,4.1,No,nothing,Cash,0
0,Female,Shoes,Footwear,90,USA,Utah,L,2023,3.9,No,1,Debit Card,
39,Male,Jeans,Clothing,93,USA,Indiana,S,2023,3.9,No,nothing,Cash,0
20,Male,Jeans,Clothing,68,USA,Nevada,L,2023,4.5,No,nothing,Bank Transfer,
57,Female,Gloves,Accessories,41,USA,New Hampshire,M,2023,3.4,No,12,Cash,
68,Female,Belt,Accessories,73,USA,New York,M,2023,4.1,Yes,14,Debit Card,20
50,Male,Sunglasses,Accessories,73,USA,Texas,L,2023,4.9,No,40,Cash,0
21,Female,Hat,Accessories,66,USA,Iowa,M,2023,4.4,No,39,Cash,0
29,Male,Backpack,Accessories,59,USA,Washington,M,2023,2.7,No,nothing,Bank Transfer,
38,Male,Shorts,Clothing,72,USA,Tennessee,L,2023,4.8,No,nothing,Debit Card,
54,Male,Socks,Clothing,88,USA,Georgia,M,2023,3.3,No,nothing,Debit Card,
22,Female,Socks,Clothing,76,USA,Massachusetts,L,2023,4.4,No,6,Cash,0
29,Male,Belt,Accessories,31,USA,Oregon,M,2023,4.6,Yes,22,Cash,20
41,Male,Jacket,Outerwear,22,USA,Oklahoma,L,2023,3.1,No,27,Cash,0
26,Male,Hat,Accessories,75,USA,Wisconsin,L,2023,4.5,No,33,Debit Card,
69,Female,T-shirt,Clothing,75,USA,Oregon,S,2023,4,No,47,Debit Card,
20,Female,Backpack,Accessories,63,USA,Georgia,M,2023,3.1,No,nothing,Credit Card,
59,Male,Coat,Outerwear,21,USA,New Mexico,M,2023,3.9,No,22,Bank Transfer,
63,Female,Backpack,Accessories,83,USA,Mississippi,S,2023,4.5,No,nothing,Cash,
68,Female,Jacket,Outerwear,46,USA,Wisconsin,S,2023,4.4,No,nothing,Cash,0
50,Male,Shoes,Footwear,59,USA,New Hampshire,M,2023,3.6,No,nothing,Bank Transfer,0
55,Male,Blouse,Clothing,66,USA,Wyoming,M,2023,3.4,No,26,Debit Card,
36,Female,Sandals,Footwear,74,USA,West Virginia,S,2023,4,No,nothing,Debit Card,0
18,Female,Sunglasses,Accessories,82,USA,Michigan,M,2023,2.6,No,nothing,Cash,0
68,Male,Shoes,Footwear,89,USA,Alaska,L,2023,3.2,No,50,Debit Card,0
56,Male,Dress,Clothing,65,USA,Illinois,L,2023,3.2,Yes,nothing,Debit Card,10
32,Female,Belt,Accessories,55,USA,Hawaii,M,2023,5,No,19,Cash,
28,Female,Shorts,Clothing,95,USA,Colorado,M,2023,2.9,Yes,nothing,Bank Transfer,10
24,Female,Handbag,Accessories,77,USA,Illinois,S,2023,2.9,No,35,Cash,
0,Male,Blouse,Clothing,44,USA,Hawaii,M,2023,3.5,No,nothing,Cash,0
56,Male,Jeans,Clothing,89,USA,Wisconsin,M,2023,4,No,nothing,Debit Card,
30,Female,Jewelry,Accessories,24,USA,Arkansas,M,2023,3.9,No,nothing,Debit Card,0
48,Female,Belt,Accessories,43,USA,Delaware,M,2023,4.9,No,nothing,Bank Transfer,0
60,Male,Sneakers,Footwear,51,USA,Oregon,XL,2023,3.8,Yes,nothing,Bank Transfer,10
46,Female,Hat,Accessories,46,USA,South Carolina,L,2023,3.5,No,nothing,Cash,
69,Female,Dress,Clothing,32,USA,Maryland,M,2023,3.7,Yes,nothing,Bank Transfer,10
19,,Sneakers,Footwear,55,USA,Kansas,M,2023,2.9,No,nothing,Debit Card,0
0,Female,Sunglasses,Accessories,26,USA,Arkansas,S,2023,2.8,No,nothing,Bank Transfer,0
64,Male,Handbag,Accessories,29,USA,Minnesota,M,2023,3.7,Yes,13,Credit Card,20
54,Female,Blouse,Clothing,49,USA,New Mexico,L,2023,3,No,nothing,Credit Card,0
27,Female,Blouse,Clothing,45,USA,Delaware,M,2023,4.8,No,nothing,Debit Card,
64,Female,Shorts,Clothing,48,USA,Utah,S,2023,2.7,No,nothing,Cash,0
43,Female,Shorts,Clothing,47,USA,Ohio,S,2023,4.5,No,nothing,Cash,0
43,Female,Hoodie,Clothing,57,USA,Alabama,M,2023,2.7,No,26,Credit Card,0
27,Male,Backpack,Accessories,34,USA,South Dakota,L,2023,3.5,Yes,34,Credit,10
35,Female,Sunglasses,Accessories,75,USA,New Mexico,XL,2023,3.5,Yes,24,Credit Card,10
43,Female,Scarf,Accessories,94,USA,Oregon,L,2023,4.5,No,nothing,Cash,0
57,Female,Hat,Accessories,84,USA,Oregon,M,2023,3.8,Yes,3,Debit Card,20
50,Male,Scarf,Accessories,38,USA,Mississippi,M,2023,3.8,Yes,nothing,Bank Transfer,10
37,Female,Scarf,Accessories,75,USA,Alabama,M,2023,3.2,No,nothing,Debit Card,0
68,Female,Pants,Clothing,44,USA,Kansas,M,2023,4.3,Yes,nothing,Cash,10
22,Female,Backpack,Accessories,33,USA,California,XL,2023,4.5,No,30,Debit Card,0
58,Female,Sunglasses,Accessories,93,USA,Idaho,L,2023,4.2,No,48,Cash,
48,Female,Sneakers,Footwear,99,USA,Wyoming,S,2023,3,No,21,Cash,0
30,Female,Backpack,Accessories,33,USA,Minnesota,M,2023,4.1,No,nothing,Cash,
51,Female,Sneakers,Footwear,76,USA,Washington,L,2023,4.6,No,nothing,Debit Card,
20,Female,Skirt,Clothing,63,USA,Hawaii,M,2023,2.9,No,29,Debit Card,
30,Male,Pants,Clothing,41,USA,Missouri,L,2023,4.8,No,nothing,Bank Transfer,
28,Female,Jewelry,Accessories,88,USA,Colorado,L,2023,4.5,Yes,nothing,Bank Transfer,50
0,Female,Skirt,Clothing,92,USA,Washington,L,2023,3.4,No,nothing,Debit Card,
36,Male,T-shirt,Clothing,31,USA,North Dakota,L,2023,4.3,Yes,nothing,Debit Card,20
18,Female,Skirt,Clothing,25,USA,Minnesota,S,2023,4.2,No,nothing,Credit,
52,Female,Shirt,Clothing,28,USA,California,M,2023,3.6,Yes,28,Cash,50
56,Female,Dress,Clothing,75,USA,Michigan,M,2023,3.7,No,nothing,Cash,
68,Female,Boots,Footwear,34,USA,Delaware,S,2023,4,No,nothing,Debit Card,0
62,Male,Pants,Clothing,97,USA,California,S,2023,4.9,No,nothing,Cash,0
35,,Jacket,Outerwear,80,USA,Oklahoma,M,2023,3.1,No,nothing,Bank Transfer,0
65,Female,Sneakers,Footwear,71,USA,North Dakota,L,2023,3.7,No,30,Cash,
69,Male,Jewelry,Accessories,77,USA,Ohio,L,2023,4.2,Yes,46,Cash,10
28,Female,Belt,Accessories,41,USA,Hawaii,L,2023,2.5,Yes,nothing,Cash,10
37,Male,Scarf,Accessories,92,USA,Maryland,XL,2023,4.3,Yes,8,Debit Card,10
41,Female,Blouse,Clothing,95,USA,Hawaii,S,2023,3.1,No,nothing,Credit Card,0
37,Female,Sweater,Clothing,25,USA,Alabama,M,2023,3,No,nothing,Debit Card,
25,Female,Boots,Footwear,77,USA,Oklahoma,M,2023,4,Yes,nothing,Bank Transfer,10
41,Female,Socks,Clothing,99,USA,Alabama,M,2023,3.5,Yes,33,Credit Card,50
48,,Belt,Accessories,24,USA,Vermont,L,2023,3.2,Yes,nothing,Debit Card,10
42,Female,Sneakers,Footwear,72,USA,Ohio,M,2023,2.7,No,nothing,Cash,
54,Male,Jeans,Clothing,80,USA,Wisconsin,S,2023,3,No,8,Credit,
18,Male,Skirt,Clothing,100,USA,South Dakota,L,2023,2.9,No,24,Cash,
56,Female,Shoes,Footwear,83,USA,Iowa,M,2023,3.3,No,10,Bank Transfer,0
61,Male,Dress,Clothing,95,USA,Maryland,M,2023,4.9,No,nothing,Bank Transfer,0
40,Female,Handbag,Accessories,41,USA,Colorado,XL,2023,3.7,Yes,nothing,Cash,10
34,Female,Backpack,Accessories,35,USA,Wisconsin,S,2023,3.5,No,45,Debit Card,0
42,Female,Jewelry,Accessories,30,USA,Mississippi,S,2023,4.7,No,15,Debit Card,0
43,Female,Hat,Accessories,21,USA,Mississippi,XL,2023,2.6,No,nothing,Bank Transfer,0
47,Male,Jewelry,Accessories,85,USA,California,M,2023,4.1,Yes,nothing,Debit Card,10
48,Male,Shirt,Clothing,54,USA,Delaware,M,2023,2.8,Yes,nothing,Debit Card,10
20,Female,Boots,Footwear,26,USA,Montana,S,2023,4.7,No,24,Debit,
65,Female,Shirt,Clothing,59,USA,Indiana,XL,2023,2.9,Yes,nothing,Credit Card,10
54,Male,Sunglasses,Accessories,48,USA,West Virginia,S,2023,2.8,No,nothing,Debit Card,
23,Male,Shorts,Clothing,98,USA,Iowa,L,2023,4.3,No,17,Debit Card,0
0,Female,Sweater,Clothing,92,USA,Maine,M,2023,4.8,No,nothing,Credit Card,0
70,Male,Belt,Accessories,46,USA,Connecticut,M,2023,3.4,No,nothing,Credit Card,0
55,Female,T-shirt,Clothing,21,USA,Kansas,S,2023,4.3,No,nothing,Debit,
49,Male,Shorts,Clothing,72,USA,Vermont,S,2023,2.7,Yes,43,Debit Card,20
26,Male,Sandals,Footwear,58,USA,Nebraska,XL,2023,4.6,No,nothing,Bank Transfer,0
0,Male,Shirt,Clothing,93,USA,Nevada,S,2023,4.1,No,nothing,Debit Card,
20,Female,Socks,Clothing,31,USA,Tennessee,L,2023,3.4,Yes,nothing,Debit,50
41,Male,Pants,Clothing,26,USA,Arkansas,L,2023,4.5,Yes,nothing,Debit Card,50
18,Male,Skirt,Clothing,68,USA,Wisconsin,M,2023,4.4,No,nothing,Debit Card,
26,Female,Jewelry,Accessories,31,USA,Illinois,S,2023,4,No,6,Credit Card,0
