Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Review Rating,Promo Code Used,Previous Purchases,Payment Method,Discount Value (%)
54,F,Sneakers,Footwear,56,California,XL,3.3,Yes,2,Credit Card,10.0
68,F,Dress,Clothing,67,Minnesota,L,3.0,Yes,0,Cash,20.0
47,M,Boots,Footwear,87,Ohio,XL,4.1,No,0,Debit Card,0.0
68,U,Skirt,Clothing,64,Minnesota,M,3.9,No,0,Credit Card,0.0
63,F,Shirt,Clothing,93,Virginia,XL,4.1,No,0,Debit Card,0.0
20,M,Shirt,Clothing,29,Connecticut,L,2.8,No,2,Credit Card,0.0
29,F,Boots,Footwear,62,Tennessee,L,4.8,No,0,Debit Card,0.0
41,M,Hoodie,Clothing,70,Delaware,L,4.6,No,0,Credit Card,0.0
52,U,Sweater,Clothing,92,Vermont,S,2.5,No,0,Debit Card,0.0
32,F,Shirt,Clothing,79,Louisiana,M,2.7,No,27,Bank Transfer,0.0
20,F,Blouse,Clothing,31,North Dakota,M,4.0,No,0,Debit Card,0.0
47,M,T-shirt,Clothing,83,Oregon,S,2.7,Yes,0,Cash,20.0
23,U,Jacket,Outerwear,88,Idaho,XL,2.9,No,25,Debit Card,0.0
43,F,Jewelry,Accessories,53,Vermont,M,3.0,No,47,Credit,0.0
67,F,Hoodie,Clothing,98,West Virginia,M,3.3,No,20,Cash,0.0
70,F,Jewelry,Accessories,57,Kentucky,S,4.3,Yes,0,Cash,50.0
35,M,Sandals,Footwear,80,Wisconsin,M,4.4,Yes,0,Bank Transfer,10.0
41,M,Jeans,Clothing,29,Mississippi,L,4.1,No,0,Credit Card,0.0
54,M,Hat,Accessories,73,Missouri,M,3.1,No,37,Cash,0.0
55,F,Sweater,Clothing,32,Arkansas,S,4.5,No,0,Credit,0.0
51,F,Boots,Footwear,68,Wyoming,L,4.8,Yes,37,Bank Transfer,10.0
19,F,Blouse,Clothing,97,Rhode Island,L,5.0,No,0,Debit Card,0.0
28,F,Shorts,Clothing,98,Utah,M,2.8,No,0,Debit Card,0.0
63,M,Hoodie,Clothing,56,Maryland,L,3.7,No,0,Debit Card,0.0
30,M,Pants,Clothing,78,Georgia,L,4.4,No,0,Debit Card,0.0
29,F,Belt,Accessories,81,New Jersey,M,4.5,No,0,Debit Card,0.0
24,M,Shirt,Clothing,68,New Hampshire,L,3.0,No,0,Debit Card,0.0
69,F,Shirt,Clothing,94,Oregon,M,3.9,No,0,Debit Card,0.0
65,M,Dress,Clothing,93,Arkansas,M,3.9,Yes,0,Credit,10.0
64,M,Gloves,Accessories,99,North Carolina,M,3.5,No,0,Bank Transfer,0.0
40,M,Gloves,Accessories,49,West Virginia,L,4.9,Yes,44,Debit Card,10.0
24,F,Jeans,Clothing,28,Utah,XL,3.4,No,0,Cash,0.0
66,F,Belt,Accessories,93,South Dakota,XL,4.1,Yes,0,Cash,10.0
35,F,Jacket,Outerwear,24,New Hampshire,M,2.9,No,10,Cash,0.0
67,M,Skirt,Clothing,35,Maryland,M,3.4,No,0,Credit,0.0
69,F,Sandals,Footwear,68,South Dakota,S,3.2,No,23,Debit Card,0.0
26,F,Belt,Accessories,61,Kentucky,M,3.9,No,0,Bank Transfer,0.0
23,F,Sweater,Clothing,74,Florida,XL,4.1,Yes,0,Debit Card,50.0
27,M,Shirt,Clothing,64,Texas,M,4.5,No,0,Cash,0.0
30,U,Sneakers,Footwear,60,New Mexico,M,2.8,Yes,50,Cash,10.0
48,F,Jeans,Clothing,29,South Dakota,S,2.8,No,0,Cash,0.0
44,U,Sandals,Footwear,85,New Jersey,M,4.6,Yes,0,Debit Card,10.0
29,M,Pants,Clothing,81,Indiana,S,3.0,No,14,Bank Transfer,0.0
29,F,Belt,Accessories,23,Louisiana,L,3.6,No,42,Debit Card,0.0
67,M,T-shirt,Clothing,100,West Virginia,M,4.5,No,0,Credit Card,0.0
42,F,Shirt,Clothing,54,Maine,M,5.0,No,0,Debit Card,0.0
23,F,Sneakers,Footwear,25,Idaho,M,2.9,Yes,37,Credit Card,10.0
34,F,Blouse,Clothing,32,New York,L,3.1,No,0,Credit Card,0.0
64,F,Backpack,Accessories,63,Montana,S,4.0,No,18,Cash,0.0
31,F,Pants,Clothing,56,Mississippi,XL,4.5,No,2,Credit,0.0
54,F,Sweater,Clothing,33,Alaska,L,4.5,No,0,Debit Card,0.0
59,F,Dress,Clothing,38,Rhode Island,L,4.4,No,14,Credit Card,0.0
32,F,Blouse,Clothing,21,Hawaii,L,4.7,No,0,Cash,0.0
43,M,Hoodie,Clothing,59,South Carolina,L,3.1,No,0,Credit Card,0.0
32,M,Shoes,Footwear,87,Tennessee,M,4.2,No,0,Debit Card,0.0
70,F,Shoes,Footwear,28,Missouri,M,2.6,No,23,Credit Card,0.0
42,M,Boots,Footwear,67,Missouri,S,3.4,No,0,Debit Card,0.0
56,F,Shorts,Clothing,75,Mississippi,L,4.2,Yes,29,Debit Card,10.0
28,M,Belt,Accessories,32,Arkansas,S,4.6,No,14,Debit Card,0.0
28,F,Pants,Clothing,43,Kentucky,M,2.8,Yes,0,Cash,50.0
52,F,Shorts,Clothing,93,Connecticut,M,2.7,Yes,0,Credit Card,10.0
65,F,Sunglasses,Accessories,24,Oklahoma,M,4.0,Yes,48,Bank Transfer,10.0
56,F,Hat,Accessories,31,California,XL,3.1,No,0,Debit Card,0.0
59,F,T-shirt,Clothing,84,Missouri,L,3.7,Yes,45,Bank Transfer,50.0
23,F,Pants,Clothing,74,Washington,M,4.0,Yes,0,Bank Transfer,20.0
58,F,Shorts,Clothing,62,New York,M,4.6,No,0,Debit Card,0.0
39,M,Jewelry,Accessories,77,Indiana,S,3.8,No,11,Credit Card,0.0
28,F,Backpack,Accessories,73,Oregon,L,3.5,No,0,Cash,0.0
40,F,Shoes,Footwear,50,Texas,M,4.6,No,0,Cash,0.0
52,F,Coat,Outerwear,40,Florida,M,2.8,No,0,Cash,0.0
37,M,Sweater,Clothing,97,Rhode Island,M,3.7,No,0,Bank Transfer,0.0
70,F,Gloves,Accessories,63,Texas,M,3.3,No,50,Credit,0.0
30,F,Handbag,Accessories,65,Vermont,M,2.9,No,0,Debit Card,0.0
38,M,Socks,Clothing,91,Maryland,M,3.2,No,0,Cash,0.0
66,F,Hoodie,Clothing,60,Alaska,S,4.3,No,16,Bank Transfer,0.0
29,F,Pants,Clothing,69,Idaho,M,2.7,No,0,Bank Transfer,0.0
46,F,Coat,Outerwear,52,West Virginia,S,4.2,No,12,Debit Card,0.0
56,M,Boots,Footwear,49,Nevada,M,4.8,No,26,Credit Card,0.0
23,M,Sneakers,Footwear,85,Oregon,M,4.8,No,0,Debit Card,0.0
37,M,Sweater,Clothing,86,Tennessee,L,3.4,Yes,0,Credit Card,10.0
36,F,Belt,Accessories,56,Indiana,L,5.0,Yes,5,Bank Transfer,20.0
40,M,Belt,Accessories,72,Idaho,M,4.4,No,5,Debit Card,0.0
26,F,Hoodie,Clothing,27,Rhode Island,XL,2.9,No,0,Bank Transfer,0.0
57,F,Sunglasses,Accessories,43,Arizona,XL,3.4,No,11,Bank Transfer,0.0
68,F,Sneakers,Footwear,56,Florida,M,3.4,No,0,Bank Transfer,0.0
56,F,T-shirt,Clothing,37,New York,S,4.9,No,0,Cash,0.0
40,U,Dress,Clothing,21,Nebraska,M,3.6,No,0,Debit Card,0.0
44,F,Sweater,Clothing,95,Vermont,M,3.9,No,0,Bank Transfer,0.0
19,F,Belt,Accessories,54,Nebraska,XL,3.2,Yes,0,Credit Card,10.0
21,M,Socks,Clothing,36,South Carolina,XL,3.2,No,0,Cash,0.0
31,F,Sunglasses,Accessories,71,Delaware,M,4.3,No,1,Cash,0.0
30,F,Coat,Outerwear,31,Vermont,L,2.8,No,0,Bank Transfer,0.0
65,F,Hat,Accessories,89,Indiana,XL,4.5,No,0,Credit Card,0.0
39,M,Pants,Clothing,83,Oregon,M,4.1,No,0,Cash,0.0
64,M,Backpack,Accessories,42,Maryland,M,3.6,No,0,Bank Transfer,0.0
59,M,Shorts,Clothing,91,Florida,M,3.0,No,0,Credit,0.0
49,F,Jacket,Outerwear,61,Indiana,M,4.0,Yes,34,Bank Transfer,10.0
24,F,Backpack,Accessories,66,Texas,S,3.5,Yes,0,Cash,10.0
19,F,Scarf,Accessories,22,Nebraska,XL,2.5,Yes,0,Debit Card,10.0
56,F,Skirt,Clothing,43,Alabama,L,2.8,Yes,0,Bank Transfer,20.0
49,F,Dress,Clothing,32,Alabama,M,3.7,No,0,Debit Card,0.0
41,F,Coat,Outerwear,46,Colorado,M,4.3,No,29,Cash,0.0
36,F,Blouse,Clothing,90,Wisconsin,L,4.0,Yes,0,Credit,50.0
68,M,Hat,Accessories,75,Delaware,L,4.7,Yes,0,Cash,10.0
28,F,Handbag,Accessories,69,Indiana,M,4.5,No,0,Bank Transfer,0.0
45,F,Belt,Accessories,40,Iowa,M,3.1,No,10,Credit Card,0.0
60,M,Belt,Accessories,63,Iowa,S,3.8,Yes,0,Cash,20.0
21,M,Shirt,Clothing,36,Wisconsin,L,4.9,No,0,Cash,0.0
32,F,Shoes,Footwear,75,Iowa,M,3.2,No,0,Debit Card,0.0
40,F,Pants,Clothing,64,Mississippi,M,2.8,Yes,0,Credit Card,50.0
64,M,Blouse,Clothing,61,Michigan,M,4.0,No,44,Cash,0.0
18,F,Gloves,Accessories,40,Virginia,L,2.6,No,0,Cash,0.0
22,M,Handbag,Accessories,97,New York,M,2.7,No,0,Bank Transfer,0.0
42,F,Sneakers,Footwear,31,Maine,L,4.1,No,8,Credit Card,0.0
57,F,Sandals,Footwear,65,New Jersey,L,5.0,Yes,0,Cash,10.0
33,F,Sunglasses,Accessories,54,Maryland,L,3.0,No,0,Debit Card,0.0
21,M,T-shirt,Clothing,64,Minnesota,L,2.8,No,0,Debit Card,0.0
30,M,Shoes,Footwear,86,Illinois,L,2.9,No,0,Debit Card,0.0
36,F,Scarf,Accessories,58,Wisconsin,M,3.3,No,0,Debit Card,0.0
46,M,Sneakers,Footwear,96,Alaska,M,4.6,No,0,Bank Transfer,0.0
41,F,Jewelry,Accessories,64,Mississippi,M,2.6,Yes,1,Bank Transfer,10.0
68,F,Jacket,Outerwear,56,Oregon,M,4.0,No,0,Debit Card,0.0
21,F,Blouse,Clothing,85,Maryland,M,3.8,No,0,Credit Card,0.0
62,U,Dress,Clothing,23,Arkansas,M,3.9,No,0,Cash,0.0
59,M,Scarf,Accessories,72,Illinois,L,2.6,No,0,Debit Card,0.0
25,F,Hat,Accessories,38,Arkansas,M,4.3,No,0,Debit Card,0.0
53,F,Blouse,Clothing,29,Mississippi,S,3.6,No,38,Credit Card,0.0
31,M,Gloves,Accessories,46,Arkansas,M,4.2,No,0,Debit Card,0.0
46,F,Gloves,Accessories,58,Idaho,L,3.9,No,14,Cash,0.0
47,F,Scarf,Accessories,32,West Virginia,L,2.8,No,0,Debit Card,0.0
37,F,Pants,Clothing,30,Wisconsin,XL,3.0,Yes,49,Debit Card,20.0
55,F,Sunglasses,Accessories,67,Massachusetts,S,4.7,No,33,Cash,0.0
30,F,Dress,Clothing,45,Texas,M,2.5,No,0,Credit Card,0.0
19,F,Hat,Accessories,81,Nebraska,M,3.1,No,0,Debit Card,0.0
36,F,Backpack,Accessories,23,Nevada,M,3.6,Yes,0,Credit Card,10.0
23,F,Sandals,Footwear,59,Indiana,M,3.5,No,0,Credit,0.0
62,F,Sunglasses,Accessories,21,North Dakota,L,3.1,Yes,0,Cash,10.0
26,F,Backpack,Accessories,20,Georgia,M,3.6,No,0,Credit Card,0.0
36,F,Jewelry,Accessories,28,New Mexico,M,3.5,Yes,0,Debit Card,10.0
33,M,Socks,Clothing,100,New Hampshire,M,2.7,No,0,Credit Card,0.0
32,F,Shirt,Clothing,46,Washington,L,3.6,No,0,Debit Card,0.0
56,F,Handbag,Accessories,61,Nevada,XL,4.5,Yes,0,Credit Card,10.0
58,F,Blouse,Clothing,58,Maine,M,4.1,Yes,38,Debit Card,10.0
34,F,Backpack,Accessories,50,Idaho,M,4.2,No,0,Cash,0.0
48,U,Skirt,Clothing,24,Louisiana,L,2.8,No,0,Debit Card,0.0
25,M,Shorts,Clothing,100,Michigan,M,2.6,No,0,Debit Card,0.0
51,F,Blouse,Clothing,79,New Hampshire,S,2.7,No,0,Bank Transfer,0.0
29,F,Socks,Clothing,51,Minnesota,M,4.5,No,0,Credit Card,0.0
54,M,Belt,Accessories,90,Illinois,M,3.7,No,0,Credit Card,0.0
48,M,Boots,Footwear,56,Idaho,L,3.4,No,0,Cash,0.0
62,M,Shorts,Clothing,25,Montana,S,4.6,No,0,Debit Card,0.0
18,M,Shirt,Clothing,75,Alabama,M,4.1,Yes,0,Debit Card,20.0
43,M,Handbag,Accessories,75,Montana,M,2.6,Yes,4,Debit Card,20.0
22,F,Jeans,Clothing,53,California,XL,4.6,No,0,Credit,0.0
68,F,Dress,Clothing,100,Pennsylvania,S,3.0,No,0,Bank Transfer,0.0
44,F,Dress,Clothing,27,Texas,L,3.4,Yes,0,Cash,10.0
51,U,Sandals,Footwear,60,Michigan,S,3.5,No,0,Debit Card,0.0
66,M,Jacket,Outerwear,23,Connecticut,S,3.5,No,0,Bank Transfer,0.0
59,F,Coat,Outerwear,40,Wyoming,S,3.7,No,39,Credit Card,0.0
60,M,Pants,Clothing,38,Michigan,M,4.8,No,35,Cash,0.0
31,F,Backpack,Accessories,90,South Dakota,S,4.9,No,0,Credit Card,0.0
20,M,Blouse,Clothing,97,North Dakota,S,4.9,Yes,0,Cash,10.0
24,F,Skirt,Clothing,38,Maryland,L,4.7,No,6,Credit Card,0.0
39,F,Pants,Clothing,88,South Dakota,M,2.9,No,0,Debit Card,0.0
34,F,Hat,Accessories,33,Florida,L,4.4,No,0,Debit Card,0.0
70,M,Hoodie,Clothing,60,Minnesota,L,3.2,No,0,Debit Card,0.0
59,F,Sweater,Clothing,64,New York,L,4.6,No,21,Debit Card,0.0
45,F,Scarf,Accessories,95,Oregon,XL,4.0,Yes,0,Cash,20.0
35,M,Sneakers,Footwear,83,Minnesota,M,3.7,Yes,0,Credit,20.0
69,F,Boots,Footwear,97,Montana,XL,4.2,No,0,Cash,0.0
58,F,Coat,Outerwear,38,Washington,M,2.9,No,24,Debit Card,0.0
25,M,Boots,Footwear,48,New Mexico,M,4.8,Yes,0,Cash,50.0
27,M,Sandals,Footwear,76,Arizona,M,4.4,No,0,Debit Card,0.0
34,M,Pants,Clothing,25,Nebraska,S,3.4,No,0,Debit Card,0.0
53,F,Hoodie,Clothing,92,Idaho,S,2.8,No,0,Credit Card,0.0
58,U,Sandals,Footwear,47,Idaho,L,4.2,No,0,Cash,0.0
32,F,Sweater,Clothing,36,Vermont,L,3.8,Yes,0,Cash,10.0
64,F,Belt,Accessories,51,Arkansas,M,3.1,No,24,Credit Card,0.0
63,F,Jeans,Clothing,35,Wyoming,XL,3.2,No,6,Credit Card,0.0
23,F,Hoodie,Clothing,57,New Mexico,S,3.0,No,25,Credit,0.0
64,F,Boots,Footwear,95,West Virginia,M,3.6,No,11,Credit Card,0.0
18,M,Socks,Clothing,41,New York,L,2.5,No,0,Cash,0.0
25,F,Dress,Clothing,44,Illinois,S,3.4,No,0,Cash,0.0
54,M,Jacket,Outerwear,34,Utah,M,2.5,No,0,Credit,0.0
60,F,Jacket,Outerwear,25,Colorado,L,4.7,No,0,Bank Transfer,0.0
36,M,Boots,Footwear,93,Virginia,S,3.2,Yes,0,Bank Transfer,20.0
66,M,Sneakers,Footwear,50,Georgia,L,2.9,No,0,Credit Card,0.0
60,F,Pants,Clothing,79,Alabama,L,4.9,Yes,0,Credit,10.0
59,F,Coat,Outerwear,100,Montana,S,2.7,Yes,0,Cash,10.0
58,M,Shirt,Clothing,57,Pennsylvania,S,4.7,Yes,0,Debit Card,10.0
20,M,Shoes,Footwear,35,Maine,L,4.8,No,0,Debit Card,0.0
70,F,Boots,Footwear,85,Pennsylvania,L,4.6,No,0,Debit Card,0.0
54,F,Sunglasses,Accessories,95,Oregon,S,5.0,No,42,Debit Card,0.0
38,F,Sneakers,Footwear,90,Utah,S,4.8,No,0,Debit Card,0.0
33,M,Belt,Accessories,92,Montana,M,4.6,No,0,Bank Transfer,0.0
46,F,Gloves,Accessories,72,Nebraska,XL,3.9,No,0,Cash,0.0
58,F,Shorts,Clothing,71,Alabama,M,4.5,No,3,Debit Card,0.0
30,F,Jewelry,Accessories,27,Ohio,XL,4.7,Yes,16,Debit Card,10.0
42,M,Gloves,Accessories,39,Arkansas,S,3.9,No,0,Cash,0.0
28,U,Jewelry,Accessories,98,Mississippi,M,4.4,No,31,Credit,0.0
43,M,Sandals,Footwear,27,California,M,3.9,Yes,15,Cash,10.0
31,F,Jewelry,Accessories,71,Alaska,S,2.8,Yes,48,Debit Card,50.0
39,F,Hat,Accessories,24,Indiana,L,3.5,No,0,Cash,0.0
69,F,Shorts,Clothing,63,Wisconsin,M,4.3,No,0,Credit Card,0.0
31,F,Sweater,Clothing,72,New Jersey,S,3.9,No,0,Credit Card,0.0
44,M,Blouse,Clothing,61,Rhode Island,M,4.0,No,0,Cash,0.0
39,F,Hat,Accessories,56,Wyoming,M,4.1,No,0,Credit Card,0.0
24,M,Belt,Accessories,32,Oregon,XL,4.3,No,0,Debit Card,0.0
28,F,Gloves,Accessories,23,Washington,M,4.2,No,13,Debit Card,0.0
48,F,Coat,Outerwear,100,Washington,L,4.0,No,2,Bank Transfer,0.0
39,M,Jewelry,Accessories,74,New Hampshire,M,3.6,No,0,Cash,0.0
64,F,Skirt,Clothing,33,Maryland,S,3.3,No,31,Credit,0.0
28,U,Gloves,Accessories,67,Wisconsin,S,4.1,No,0,Bank Transfer,0.0
39,M,Jewelry,Accessories,61,Massachusetts,S,4.7,No,0,Debit Card,0.0
49,F,Shorts,Clothing,46,Nebraska,M,4.4,No,22,Debit Card,0.0
22,F,Gloves,Accessories,56,Nebraska,L,3.4,No,3,Cash,0.0
25,F,Sneakers,Footwear,73,Idaho,S,5.0,Yes,23,Debit Card,10.0
40,F,Skirt,Clothing,44,Arizona,L,4.6,No,0,Cash,0.0
23,M,Hat,Accessories,44,Hawaii,L,4.0,No,0,Credit Card,0.0
66,F,Sneakers,Footwear,52,Louisiana,L,4.9,No,0,Debit Card,0.0
27,F,Shirt,Clothing,54,Arkansas,S,2.7,Yes,0,Bank Transfer,20.0
62,M,Jacket,Outerwear,38,North Carolina,M,4.5,Yes,0,Debit Card,50.0
70,M,Belt,Accessories,44,North Dakota,S,2.7,No,0,Credit Card,0.0
43,M,T-shirt,Clothing,76,Montana,M,3.0,No,0,Bank Transfer,0.0
45,F,Jewelry,Accessories,23,Rhode Island,M,4.5,No,0,Credit,0.0
63,M,T-shirt,Clothing,98,Idaho,M,5.0,No,0,Debit Card,0.0
69,M,Jacket,Outerwear,33,Michigan,S,3.8,Yes,0,Debit Card,10.0
59,F,Sweater,Clothing,32,Illinois,M,3.1,No,46,Debit Card,0.0
19,F,Boots,Footwear,85,Georgia,S,3.4,Yes,0,Credit Card,50.0
63,F,Jeans,Clothing,69,Alabama,L,4.8,Yes,0,Debit Card,10.0
37,F,Jeans,Clothing,55,Alaska,XL,2.7,Yes,0,Debit Card,10.0
37,F,Pants,Clothing,66,Massachusetts,M,3.2,No,0,Cash,0.0
60,U,Jacket,Outerwear,80,Alaska,M,4.2,No,0,Bank Transfer,0.0
46,F,Belt,Accessories,20,North Dakota,M,3.0,No,39,Cash,0.0
35,F,Shirt,Clothing,30,South Carolina,L,3.0,Yes,0,Credit,10.0
66,F,Dress,Clothing,86,Pennsylvania,S,3.7,No,0,Debit Card,0.0
35,M,Blouse,Clothing,84,Colorado,L,4.4,No,0,Cash,0.0
20,M,Dress,Clothing,54,New Hampshire,XL,4.6,No,0,Debit Card,0.0
55,F,Blouse,Clothing,30,Maryland,XL,3.0,No,0,Debit Card,0.0
34,F,Dress,Clothing,91,Georgia,M,3.6,No,0,Credit Card,0.0
60,M,Sneakers,Footwear,23,Wisconsin,L,3.9,No,0,Cash,0.0
22,M,Socks,Clothing,35,Texas,M,4.1,No,0,Cash,0.0
39,M,Jeans,Clothing,93,Indiana,S,3.9,No,0,Cash,0.0
20,M,Jeans,Clothing,68,Nevada,L,4.5,No,0,Bank Transfer,0.0
57,F,Gloves,Accessories,41,New Hampshire,M,3.4,No,12,Cash,0.0
68,F,Belt,Accessories,73,New York,M,4.1,Yes,14,Debit Card,20.0
50,M,Sunglasses,Accessories,73,Texas,L,4.9,No,40,Cash,0.0
21,F,Hat,Accessories,66,Iowa,M,4.4,No,39,Cash,0.0
29,M,Backpack,Accessories,59,Washington,M,2.7,No,0,Bank Transfer,0.0
38,M,Shorts,Clothing,72,Tennessee,L,4.8,No,0,Debit Card,0.0
54,M,Socks,Clothing,88,Georgia,M,3.3,No,0,Debit Card,0.0
22,F,Socks,Clothing,76,Massachusetts,L,4.4,No,6,Cash,0.0
29,M,Belt,Accessories,31,Oregon,M,4.6,Yes,22,Cash,20.0
41,M,Jacket,Outerwear,22,Oklahoma,L,3.1,No,27,Cash,0.0
26,M,Hat,Accessories,75,Wisconsin,L,4.5,No,33,Debit Card,0.0
69,F,T-shirt,Clothing,75,Oregon,S,4.0,No,47,Debit Card,0.0
20,F,Backpack,Accessories,63,Georgia,M,3.1,No,0,Credit Card,0.0
59,M,Coat,Outerwear,21,New Mexico,M,3.9,No,22,Bank Transfer,0.0
63,F,Backpack,Accessories,83,Mississippi,S,4.5,No,0,Cash,0.0
68,F,Jacket,Outerwear,46,Wisconsin,S,4.4,No,0,Cash,0.0
50,M,Shoes,Footwear,59,New Hampshire,M,3.6,No,0,Bank Transfer,0.0
55,M,Blouse,Clothing,66,Wyoming,M,3.4,No,26,Debit Card,0.0
36,F,Sandals,Footwear,74,West Virginia,S,4.0,No,0,Debit Card,0.0
18,F,Sunglasses,Accessories,82,Michigan,M,2.6,No,0,Cash,0.0
68,M,Shoes,Footwear,89,Alaska,L,3.2,No,50,Debit Card,0.0
56,M,Dress,Clothing,65,Illinois,L,3.2,Yes,0,Debit Card,10.0
32,F,Belt,Accessories,55,Hawaii,M,5.0,No,19,Cash,0.0
28,F,Shorts,Clothing,95,Colorado,M,2.9,Yes,0,Bank Transfer,10.0
24,F,Handbag,Accessories,77,Illinois,S,2.9,No,35,Cash,0.0
56,M,Jeans,Clothing,89,Wisconsin,M,4.0,No,0,Debit Card,0.0
30,F,Jewelry,Accessories,24,Arkansas,M,3.9,No,0,Debit Card,0.0
48,F,Belt,Accessories,43,Delaware,M,4.9,No,0,Bank Transfer,0.0
60,M,Sneakers,Footwear,51,Oregon,XL,3.8,Yes,0,Bank Transfer,10.0
46,F,Hat,Accessories,46,South Carolina,L,3.5,No,0,Cash,0.0
69,F,Dress,Clothing,32,Maryland,M,3.7,Yes,0,Bank Transfer,10.0
19,U,Sneakers,Footwear,55,Kansas,M,2.9,No,0,Debit Card,0.0
64,M,Handbag,Accessories,29,Minnesota,M,3.7,Yes,13,Credit Card,20.0
54,F,Blouse,Clothing,49,New Mexico,L,3.0,No,0,Credit Card,0.0
27,F,Blouse,Clothing,45,Delaware,M,4.8,No,0,Debit Card,0.0
64,F,Shorts,Clothing,48,Utah,S,2.7,No,0,Cash,0.0
43,F,Shorts,Clothing,47,Ohio,S,4.5,No,0,Cash,0.0
43,F,Hoodie,Clothing,57,Alabama,M,2.7,No,26,Credit Card,0.0
27,M,Backpack,Accessories,34,South Dakota,L,3.5,Yes,34,Credit,10.0
35,F,Sunglasses,Accessories,75,New Mexico,XL,3.5,Yes,24,Credit Card,10.0
43,F,Scarf,Accessories,94,Oregon,L,4.5,No,0,Cash,0.0
57,F,Hat,Accessories,84,Oregon,M,3.8,Yes,3,Debit Card,20.0
50,M,Scarf,Accessories,38,Mississippi,M,3.8,Yes,0,Bank Transfer,10.0
37,F,Scarf,Accessories,75,Alabama,M,3.2,No,0,Debit Card,0.0
68,F,Pants,Clothing,44,Kansas,M,4.3,Yes,0,Cash,10.0
22,F,Backpack,Accessories,33,California,XL,4.5,No,30,Debit Card,0.0
58,F,Sunglasses,Accessories,93,Idaho,L,4.2,No,48,Cash,0.0
48,F,Sneakers,Footwear,99,Wyoming,S,3.0,No,21,Cash,0.0
30,F,Backpack,Accessories,33,Minnesota,M,4.1,No,0,Cash,0.0
51,F,Sneakers,Footwear,76,Washington,L,4.6,No,0,Debit Card,0.0
20,F,Skirt,Clothing,63,Hawaii,M,2.9,No,29,Debit Card,0.0
30,M,Pants,Clothing,41,Missouri,L,4.8,No,0,Bank Transfer,0.0
28,F,Jewelry,Accessories,88,Colorado,L,4.5,Yes,0,Bank Transfer,50.0
36,M,T-shirt,Clothing,31,North Dakota,L,4.3,Yes,0,Debit Card,20.0
18,F,Skirt,Clothing,25,Minnesota,S,4.2,No,0,Credit,0.0
52,F,Shirt,Clothing,28,California,M,3.6,Yes,28,Cash,50.0
56,F,Dress,Clothing,75,Michigan,M,3.7,No,0,Cash,0.0
68,F,Boots,Footwear,34,Delaware,S,4.0,No,0,Debit Card,0.0
62,M,Pants,Clothing,97,California,S,4.9,No,0,Cash,0.0
35,U,Jacket,Outerwear,80,Oklahoma,M,3.1,No,0,Bank Transfer,0.0
65,F,Sneakers,Footwear,71,North Dakota,L,3.7,No,30,Cash,0.0
69,M,Jewelry,Accessories,77,Ohio,L,4.2,Yes,46,Cash,10.0
28,F,Belt,Accessories,41,Hawaii,L,2.5,Yes,0,Cash,10.0
37,M,Scarf,Accessories,92,Maryland,XL,4.3,Yes,8,Debit Card,10.0
41,F,Blouse,Clothing,95,Hawaii,S,3.1,No,0,Credit Card,0.0
37,F,Sweater,Clothing,25,Alabama,M,3.0,No,0,Debit Card,0.0
25,F,Boots,Footwear,77,Oklahoma,M,4.0,Yes,0,Bank Transfer,10.0
41,F,Socks,Clothing,99,Alabama,M,3.5,Yes,33,Credit Card,50.0
48,U,Belt,Accessories,24,Vermont,L,3.2,Yes,0,Debit Card,10.0
42,F,Sneakers,Footwear,72,Ohio,M,2.7,No,0,Cash,0.0
54,M,Jeans,Clothing,80,Wisconsin,S,3.0,No,8,Credit,0.0
18,M,Skirt,Clothing,100,South Dakota,L,2.9,No,24,Cash,0.0
56,F,Shoes,Footwear,83,Iowa,M,3.3,No,10,Bank Transfer,0.0
61,M,Dress,Clothing,95,Maryland,M,4.9,No,0,Bank Transfer,0.0
40,F,Handbag,Accessories,41,Colorado,XL,3.7,Yes,0,Cash,10.0
34,F,Backpack,Accessories,35,Wisconsin,S,3.5,No,45,Debit Card,0.0
42,F,Jewelry,Accessories,30,Mississippi,S,4.7,No,15,Debit Card,0.0
43,F,Hat,Accessories,21,Mississippi,XL,2.6,No,0,Bank Transfer,0.0
47,M,Jewelry,Accessories,85,California,M,4.1,Yes,0,Debit Card,10.0
48,M,Shirt,Clothing,54,Delaware,M,2.8,Yes,0,Debit Card,10.0
20,F,Boots,Footwear,26,Montana,S,4.7,No,24,Debit Card,0.0
65,F,Shirt,Clothing,59,Indiana,XL,2.9,Yes,0,Credit Card,10.0
54,M,Sunglasses,Accessories,48,West Virginia,S,2.8,No,0,Debit Card,0.0
23,M,Shorts,Clothing,98,Iowa,L,4.3,No,17,Debit Card,0.0
70,M,Belt,Accessories,46,Connecticut,M,3.4,No,0,Credit Card,0.0
55,F,T-shirt,Clothing,21,Kansas,S,4.3,No,0,Debit Card,0.0
49,M,Shorts,Clothing,72,Vermont,S,2.7,Yes,43,Debit Card,20.0
26,M,Sandals,Footwear,58,Nebraska,XL,4.6,No,0,Bank Transfer,0.0
20,F,Socks,Clothing,31,Tennessee,L,3.4,Yes,0,Debit Card,50.0
41,M,Pants,Clothing,26,Arkansas,L,4.5,Yes,0,Debit Card,50.0
